Make,Model,Number.of.Engines,Total.Fatalities,Total.Uninjured,Publication.Date,Aircraft.damage_Destroyed,Aircraft.damage_Minor,Aircraft.damage_Substantial,Total.Injuries,total.inj.or.killed,Percent.Injured.or.Killed,Passenger.Capacity.Tier
BOEING,747,4.0,0.0,0.0,3/11/2020,False,False,False,0.0,0.0,0.0,large airliner
BEECH,1900D,2.0,0.0,2.0,25-09-2020,False,False,True,0.0,0.0,0.0,
BOEING,757,2.0,0.0,0.0,3/11/2020,False,False,False,0.0,0.0,0.0,large airliner
PIPER,PA-42,2.0,0.0,4.0,3/11/2020,False,False,True,0.0,0.0,0.0,private plane
AIRBUS,A330,2.0,0.0,0.0,3/11/2020,False,False,False,0.0,0.0,0.0,large airliner
EMBRAER,EMB145,2.0,0.0,33.0,3/11/2020,False,False,True,3.0,3.0,0.08333333333333333,regional airliner
BOEING,767,2.0,0.0,2.0,25-09-2020,False,True,False,0.0,0.0,0.0,large airliner
PIPER,PA-23,2.0,3.0,0.0,25-09-2020,False,False,True,0.0,3.0,1.0,private plane
CESSNA,T310R,2.0,5.0,0.0,25-09-2020,False,False,True,2.0,7.0,1.0,
CESSNA,401,2.0,0.0,0.0,25-09-2020,False,False,True,3.0,3.0,1.0,private plane
BOEING,737,2.0,0.0,5.0,25-09-2020,False,False,True,0.0,0.0,0.0,large airliner
CESSNA,Citation,2.0,0.0,6.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
BEECH,A100,2.0,7.0,0.0,3/11/2020,True,False,False,0.0,7.0,1.0,private plane
CESSNA,310C,2.0,0.0,0.0,25-09-2020,False,False,True,1.0,1.0,1.0,
EMBRAER,EMB145,2.0,0.0,40.0,14-06-2021,False,False,False,5.0,5.0,0.1111111111111111,regional airliner
BEECH,300,2.0,0.0,7.0,3/11/2020,False,True,False,0.0,0.0,0.0,private plane
BEECH,E55,2.0,0.0,5.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
CESSNA,421,2.0,5.0,0.0,25-09-2020,False,False,True,0.0,5.0,1.0,private plane
CESSNA,421,2.0,3.0,0.0,25-09-2020,False,False,True,0.0,3.0,1.0,private plane
BEECH,58,2.0,0.0,1.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
BEECH,58,2.0,4.0,0.0,25-09-2020,False,False,True,1.0,5.0,1.0,private plane
CESSNA,310K,2.0,0.0,1.0,25-09-2020,False,False,True,0.0,0.0,0.0,
BOEING,767,2.0,0.0,201.0,25-09-2020,False,False,False,1.0,1.0,0.0049504950495049506,large airliner
BOEING,737,2.0,0.0,96.0,3/11/2020,False,True,False,0.0,0.0,0.0,large airliner
BOEING,737,2.0,0.0,6.0,3/11/2020,False,False,False,0.0,0.0,0.0,large airliner
CESSNA,402,2.0,0.0,8.0,25-09-2020,False,True,False,0.0,0.0,0.0,private plane
GULFSTREAM,GIV,2.0,0.0,6.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
BEECH,B55,2.0,1.0,0.0,25-09-2020,False,False,True,0.0,1.0,1.0,private plane
BEECH,390,2.0,0.0,0.0,25-09-2020,False,False,True,2.0,2.0,1.0,private plane
CESSNA,402,2.0,0.0,2.0,25-09-2020,False,True,False,0.0,0.0,0.0,private plane
AIRBUS,A321,2.0,157.0,0.0,3/11/2020,True,False,False,0.0,157.0,1.0,large airliner
BOEING,777,2.0,0.0,0.0,3/11/2020,False,False,False,0.0,0.0,0.0,large airliner
BOEING,747,4.0,0.0,0.0,3/11/2020,False,True,False,0.0,0.0,0.0,large airliner
BOEING,767,2.0,0.0,184.0,25-09-2020,False,True,False,6.0,6.0,0.031578947368421054,large airliner
CESSNA,414,2.0,0.0,5.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
BEECH,58,2.0,2.0,0.0,25-09-2020,False,False,True,0.0,2.0,1.0,private plane
PIPER,PA-44,2.0,0.0,0.0,25-09-2020,False,False,True,3.0,3.0,1.0,private plane
EMBRAER,EMB145,2.0,0.0,50.0,25-09-2020,False,False,True,0.0,0.0,0.0,regional airliner
BOEING,737,2.0,1.0,42.0,3/11/2020,False,False,True,84.0,85.0,0.6692913385826772,large airliner
BOEING,767,2.0,0.0,193.0,25-09-2020,False,False,False,1.0,1.0,0.005154639175257732,large airliner
PIPER,Aerostar 601P,2.0,0.0,0.0,25-09-2020,False,False,True,1.0,1.0,1.0,private plane
CESSNA,414,2.0,0.0,2.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
CESSNA,310F,2.0,0.0,2.0,25-09-2020,False,False,True,0.0,0.0,0.0,
BOEING,737,2.0,0.0,6.0,3/11/2020,False,False,False,0.0,0.0,0.0,large airliner
PIPER,PA-30,2.0,0.0,0.0,25-09-2020,False,False,True,1.0,1.0,1.0,private plane
CESSNA,310C,2.0,2.0,0.0,25-09-2020,False,False,True,0.0,2.0,1.0,
BOEING,737,2.0,0.0,0.0,3/11/2020,False,False,False,1.0,1.0,1.0,large airliner
EMBRAER,EMB145,2.0,0.0,27.0,3/11/2020,False,False,True,0.0,0.0,0.0,regional airliner
PIPER,PA-34,2.0,6.0,0.0,3/11/2020,True,False,False,0.0,6.0,1.0,private plane
AIRBUS,PA-23,2.0,0.0,84.0,25-09-2020,False,True,False,7.0,7.0,0.07692307692307693,private plane
CESSNA,550,2.0,4.0,0.0,3/11/2020,False,False,True,1.0,5.0,1.0,private plane
BEECH,65,2.0,3.0,0.0,25-09-2020,False,False,True,0.0,3.0,1.0,private plane
BOEING,747,4.0,0.0,0.0,3/11/2020,False,True,False,0.0,0.0,0.0,large airliner
BOEING,747,4.0,2.0,0.0,,True,False,False,0.0,2.0,1.0,large airliner
BOEING,737,2.0,0.0,133.0,25-09-2020,False,False,False,0.0,0.0,0.0,large airliner
BEECH,E90,2.0,0.0,4.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
EMBRAER,500,2.0,0.0,2.0,25-09-2020,False,True,False,0.0,0.0,0.0,private plane
PIPER,PA-34,2.0,0.0,2.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
CESSNA,T310R,2.0,0.0,0.0,25-09-2020,False,False,True,1.0,1.0,1.0,
AIRBUS,A320,2.0,0.0,190.0,25-09-2020,False,False,False,0.0,0.0,0.0,large airliner
BEECH,58,2.0,0.0,0.0,25-09-2020,False,False,True,5.0,5.0,1.0,private plane
CESSNA,320,2.0,0.0,2.0,25-09-2020,False,False,True,0.0,0.0,0.0,
PIPER,PA-31,2.0,0.0,6.0,3/11/2020,False,False,True,0.0,0.0,0.0,private plane
BOEING,737,2.0,0.0,6.0,3/11/2020,False,False,False,0.0,0.0,0.0,large airliner
BOEING,747,4.0,0.0,4.0,3/11/2020,False,True,False,0.0,0.0,0.0,large airliner
PIPER,PA-34,2.0,0.0,1.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
PIPER,PA-44,2.0,2.0,0.0,25-09-2020,True,False,False,0.0,2.0,1.0,private plane
BEECH,D55,2.0,2.0,0.0,25-09-2020,False,False,True,0.0,2.0,1.0,private plane
CESSNA,310K,2.0,0.0,2.0,25-09-2020,False,False,True,0.0,0.0,0.0,
BOMBARDIER,CL-600,2.0,0.0,4.0,25-09-2020,False,True,False,0.0,0.0,0.0,private plane
CESSNA,310R,2.0,0.0,2.0,25-09-2020,False,False,True,0.0,0.0,0.0,
BOMBARDIER,CL-600,2.0,0.0,39.0,25-09-2020,False,True,False,0.0,0.0,0.0,private plane
BEECH,F90,2.0,0.0,1.0,25-09-2020,False,True,False,0.0,0.0,0.0,private plane
CESSNA,550,2.0,0.0,0.0,25-09-2020,False,False,True,7.0,7.0,1.0,private plane
GULFSTREAM,GIV,2.0,0.0,11.0,25-09-2020,False,True,False,0.0,0.0,0.0,private plane
CESSNA,310J,2.0,0.0,0.0,25-09-2020,False,False,True,2.0,2.0,1.0,
CESSNA,310,2.0,0.0,0.0,25-09-2020,False,False,True,3.0,3.0,1.0,
BOMBARDIER,CL-600-2B19,2.0,0.0,52.0,25-09-2020,False,False,False,1.0,1.0,0.018867924528301886,
BOMBARDIER,CL-600-2B19,2.0,0.0,53.0,25-09-2020,False,True,False,0.0,0.0,0.0,
BEECH,1900C,2.0,0.0,3.0,25-09-2020,False,False,True,0.0,0.0,0.0,
BEECH,A100,2.0,0.0,5.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
BEECH,B55,2.0,1.0,0.0,25-09-2020,True,False,False,0.0,1.0,1.0,private plane
CESSNA,A340,2.0,0.0,2.0,25-09-2020,False,False,True,0.0,0.0,0.0,
CESSNA,A340,2.0,3.0,0.0,25-09-2020,False,False,True,0.0,3.0,1.0,
BOEING,757,2.0,0.0,160.0,25-09-2020,False,False,True,0.0,0.0,0.0,large airliner
PIPER,PA-31,2.0,0.0,1.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
BOEING,737,2.0,0.0,142.0,25-09-2020,False,False,True,0.0,0.0,0.0,large airliner
GULFSTREAM,GIV,2.0,0.0,6.0,3/11/2020,False,False,False,0.0,0.0,0.0,private plane
BOMBARDIER,CL-600-2B19,2.0,0.0,41.0,25-09-2020,False,False,True,0.0,0.0,0.0,
BOMBARDIER,CL-600-2B19,2.0,0.0,37.0,25-09-2020,False,False,True,0.0,0.0,0.0,
BOEING,777,2.0,0.0,0.0,3/11/2020,False,True,False,0.0,0.0,0.0,large airliner
BOEING,737,2.0,0.0,0.0,3/11/2020,False,True,False,0.0,0.0,0.0,large airliner
BEECH,1900,2.0,21.0,0.0,3/11/2020,True,False,False,0.0,21.0,1.0,regional airliner
BOMBARDIER,402,2.0,0.0,77.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
BOEING,747,4.0,0.0,2.0,3/11/2020,False,True,False,0.0,0.0,0.0,large airliner
PIPER,PA-30,2.0,0.0,1.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
PIPER,PA-44,2.0,4.0,0.0,25-09-2020,False,False,True,0.0,4.0,1.0,private plane
BOEING,737,2.0,0.0,0.0,25-09-2020,False,False,False,0.0,0.0,0.0,large airliner
BOEING,767,2.0,0.0,0.0,3/11/2020,False,False,False,0.0,0.0,0.0,large airliner
EMBRAER,EMB170,2.0,0.0,80.0,25-09-2020,False,False,True,0.0,0.0,0.0,regional airliner
LEARJET,25,2.0,0.0,2.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
CESSNA,Skymaster,2.0,3.0,0.0,25-09-2020,False,False,True,0.0,3.0,1.0,private plane
BEECH,C55,2.0,0.0,1.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
CESSNA,Citation,2.0,0.0,0.0,3/11/2020,False,False,True,1.0,1.0,1.0,private plane
EMBRAER,EMB145,2.0,0.0,48.0,25-09-2020,False,False,False,1.0,1.0,0.02040816326530612,regional airliner
BOMBARDIER,CL-600-2C10,2.0,0.0,69.0,25-09-2020,False,False,True,0.0,0.0,0.0,
BOEING,747,4.0,0.0,0.0,3/11/2020,False,True,False,0.0,0.0,0.0,large airliner
PIPER,PA-34,2.0,0.0,0.0,25-09-2020,False,False,True,1.0,1.0,1.0,private plane
BOEING,747,4.0,0.0,3.0,3/11/2020,False,False,False,0.0,0.0,0.0,large airliner
EMBRAER,EMB135,2.0,0.0,19.0,25-09-2020,False,False,False,10.0,10.0,0.3448275862068966,regional airliner
CESSNA,560XL,2.0,0.0,3.0,30-04-2021,False,False,False,0.0,0.0,0.0,private plane
BOEING,737,2.0,0.0,111.0,3/11/2020,False,True,False,0.0,0.0,0.0,large airliner
BOEING,767,2.0,0.0,181.0,25-09-2020,False,False,False,3.0,3.0,0.016304347826086956,large airliner
BEECH,C55,2.0,0.0,0.0,25-09-2020,False,False,True,2.0,2.0,1.0,private plane
BOMBARDIER,CL-600-2C10,2.0,0.0,37.0,25-09-2020,False,False,True,0.0,0.0,0.0,
BOEING,777,2.0,0.0,137.0,3/11/2020,False,False,False,0.0,0.0,0.0,large airliner
BOEING,737,2.0,0.0,92.0,25-09-2020,False,False,False,0.0,0.0,0.0,large airliner
BEECH,B55,2.0,4.0,0.0,3/11/2020,True,False,False,1.0,5.0,1.0,private plane
BEECH,300,2.0,0.0,2.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
BOEING,747,4.0,0.0,23.0,25-09-2020,False,True,False,0.0,0.0,0.0,large airliner
CESSNA,560XL,2.0,0.0,3.0,25-09-2020,False,False,False,0.0,0.0,0.0,private plane
BOEING,737,2.0,0.0,132.0,3/11/2020,False,False,False,0.0,0.0,0.0,large airliner
BEECH,C45,2.0,2.0,0.0,3/11/2020,True,False,False,0.0,2.0,1.0,private plane
BEECH,B60,2.0,2.0,0.0,25-09-2020,False,False,True,0.0,2.0,1.0,private plane
BEECH,C55,2.0,0.0,2.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
BOEING,737,2.0,0.0,222.0,25-09-2020,False,False,True,0.0,0.0,0.0,large airliner
CESSNA,A340,2.0,0.0,1.0,25-09-2020,False,False,True,0.0,0.0,0.0,
PIPER,PA-31,2.0,0.0,2.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
BOEING,737,2.0,0.0,122.0,25-09-2020,False,False,False,0.0,0.0,0.0,large airliner
BOEING,757,2.0,0.0,185.0,13-09-2021,False,False,False,0.0,0.0,0.0,large airliner
AIRBUS,A320,2.0,0.0,0.0,3/11/2020,False,False,False,0.0,0.0,0.0,large airliner
CESSNA,310F,2.0,1.0,0.0,25-09-2020,False,False,True,1.0,2.0,1.0,
BEECH,E18S-9700,2.0,0.0,1.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
BOEING,737,2.0,0.0,165.0,25-09-2020,False,False,True,0.0,0.0,0.0,large airliner
BEECH,58P,2.0,1.0,0.0,25-09-2020,False,False,True,0.0,1.0,1.0,private plane
LEARJET,35A,2.0,0.0,4.0,25-09-2020,False,False,True,2.0,2.0,0.3333333333333333,private plane
CESSNA,310C,2.0,0.0,1.0,25-09-2020,False,False,True,0.0,0.0,0.0,
AIRBUS,A300,2.0,0.0,0.0,3/11/2020,False,True,False,0.0,0.0,0.0,large airliner
BOEING,737,2.0,0.0,2.0,3/11/2020,False,False,False,0.0,0.0,0.0,large airliner
BOEING,767,2.0,0.0,88.0,3/11/2020,False,False,False,15.0,15.0,0.14563106796116504,large airliner
BEECH,58,2.0,3.0,0.0,3/11/2020,False,False,True,0.0,3.0,1.0,private plane
PIPER,PA-30,2.0,0.0,0.0,25-09-2020,False,False,True,1.0,1.0,1.0,private plane
BOEING,757,2.0,0.0,2.0,25-09-2020,False,False,False,0.0,0.0,0.0,large airliner
EMBRAER,EMB145,2.0,0.0,32.0,25-09-2020,False,True,False,0.0,0.0,0.0,regional airliner
CESSNA,402,2.0,0.0,1.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
CESSNA,310R,2.0,1.0,0.0,3/11/2020,False,False,True,0.0,1.0,1.0,
BEECH,B55,2.0,0.0,0.0,25-09-2020,False,False,True,1.0,1.0,1.0,private plane
PIPER,PA-34,2.0,0.0,0.0,25-09-2020,False,False,True,1.0,1.0,1.0,private plane
BEECH,B55,2.0,0.0,0.0,25-09-2020,False,False,True,2.0,2.0,1.0,private plane
BOEING,757,2.0,0.0,2.0,25-09-2020,False,True,False,0.0,0.0,0.0,large airliner
BEECH,C90,2.0,0.0,4.0,25-09-2020,False,True,False,0.0,0.0,0.0,private plane
BOEING,767,2.0,0.0,243.0,25-09-2020,False,False,False,7.0,7.0,0.028,large airliner
PIPER,PA-31,2.0,0.0,1.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
GULFSTREAM,G550,2.0,0.0,3.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
BOEING,737,2.0,0.0,216.0,3/11/2020,False,True,False,0.0,0.0,0.0,large airliner
BEECH,E90,2.0,0.0,2.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
BOEING,737,2.0,0.0,226.0,3/11/2020,False,True,False,0.0,0.0,0.0,large airliner
AIRBUS,PA-23,2.0,0.0,117.0,25-09-2020,False,False,False,2.0,2.0,0.01680672268907563,private plane
BOEING,737,2.0,0.0,145.0,25-09-2020,False,True,False,0.0,0.0,0.0,large airliner
BOEING,737,2.0,0.0,110.0,3/11/2020,False,False,False,0.0,0.0,0.0,large airliner
PIPER,PA-31,2.0,0.0,1.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
CESSNA,310Q,2.0,0.0,1.0,25-09-2020,False,False,True,0.0,0.0,0.0,
BEECH,58,2.0,0.0,1.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
CESSNA,A340,2.0,6.0,0.0,3/11/2020,True,False,False,0.0,6.0,1.0,
CESSNA,421,2.0,1.0,0.0,25-09-2020,False,False,True,0.0,1.0,1.0,private plane
EMBRAER,EMB190,2.0,0.0,92.0,25-09-2020,False,False,False,1.0,1.0,0.010752688172043012,regional airliner
CESSNA,310K,2.0,0.0,0.0,25-09-2020,True,False,False,1.0,1.0,1.0,
BOEING,757,2.0,0.0,188.0,25-09-2020,False,False,False,2.0,2.0,0.010526315789473684,large airliner
LEARJET,25,2.0,0.0,6.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
CESSNA,560XL,2.0,0.0,3.0,25-09-2020,False,False,False,0.0,0.0,0.0,private plane
CESSNA,310R,2.0,1.0,0.0,25-09-2020,False,False,True,0.0,1.0,1.0,
BOEING,757,2.0,0.0,130.0,25-09-2020,False,False,False,0.0,0.0,0.0,large airliner
BOMBARDIER,BD-100-1A10,2.0,0.0,3.0,3/11/2020,False,True,False,0.0,0.0,0.0,
CESSNA,414,2.0,0.0,2.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
BEECH,200,2.0,5.0,0.0,25-09-2020,False,False,True,1.0,6.0,1.0,private plane
BOMBARDIER,402,2.0,0.0,40.0,25-09-2020,False,True,False,0.0,0.0,0.0,private plane
EMBRAER,EMB145,2.0,0.0,46.0,25-09-2020,False,True,False,0.0,0.0,0.0,regional airliner
CESSNA,T310R,2.0,1.0,0.0,25-09-2020,False,False,True,0.0,1.0,1.0,
AIRBUS,A300,2.0,0.0,2.0,25-09-2020,False,False,True,0.0,0.0,0.0,large airliner
CESSNA,414,2.0,0.0,4.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
EMBRAER,EMB145,2.0,0.0,51.0,25-09-2020,False,False,False,1.0,1.0,0.019230769230769232,regional airliner
BOEING,737,2.0,0.0,145.0,25-09-2020,False,False,False,0.0,0.0,0.0,large airliner
CESSNA,425,2.0,0.0,3.0,25-09-2020,False,False,True,4.0,4.0,0.5714285714285714,private plane
CESSNA,310R,2.0,2.0,0.0,25-09-2020,False,False,True,0.0,2.0,1.0,
BEECH,58,2.0,2.0,0.0,25-09-2020,False,False,True,0.0,2.0,1.0,private plane
BOMBARDIER,CL-600-2B19,2.0,0.0,27.0,25-09-2020,False,False,False,0.0,0.0,0.0,
BOEING,737,2.0,0.0,3.0,25-09-2020,False,False,True,0.0,0.0,0.0,large airliner
BOEING,737,2.0,0.0,120.0,25-09-2020,False,False,True,2.0,2.0,0.01639344262295082,large airliner
CESSNA,310F,2.0,0.0,2.0,25-09-2020,False,False,True,0.0,0.0,0.0,
GULFSTREAM,G650,2.0,4.0,0.0,14-06-2021,False,False,True,0.0,4.0,1.0,private plane
BOMBARDIER,CL-600,2.0,0.0,49.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
PIPER,PA-30,2.0,0.0,2.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
EMBRAER,EMB135,2.0,0.0,47.0,25-09-2020,False,True,False,0.0,0.0,0.0,regional airliner
AIRBUS,A320,2.0,0.0,109.0,25-09-2020,False,True,False,0.0,0.0,0.0,large airliner
BOEING,737,2.0,0.0,83.0,3/11/2020,False,False,True,0.0,0.0,0.0,large airliner
BOEING,737,2.0,0.0,86.0,3/11/2020,False,True,False,0.0,0.0,0.0,large airliner
CESSNA,560XL,2.0,0.0,2.0,25-09-2020,False,False,False,0.0,0.0,0.0,private plane
CESSNA,402,2.0,1.0,0.0,25-09-2020,False,False,True,0.0,1.0,1.0,private plane
CESSNA,310R,2.0,3.0,0.0,25-09-2020,False,False,True,0.0,3.0,1.0,
BEECH,B99,2.0,0.0,1.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
BEECH,90B,2.0,0.0,4.0,25-09-2020,False,True,False,0.0,0.0,0.0,private plane
BOEING,777,2.0,0.0,227.0,25-09-2020,False,False,False,4.0,4.0,0.017316017316017316,large airliner
AIRBUS,A380,4.0,0.0,576.0,14-06-2021,False,False,True,0.0,0.0,0.0,large airliner
PIPER,PA-31,2.0,0.0,0.0,25-09-2020,False,False,True,1.0,1.0,1.0,private plane
PIPER,PA-30,2.0,0.0,3.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
BEECH,400,2.0,0.0,0.0,25-09-2020,False,False,False,0.0,0.0,0.0,private plane
BOEING,767,2.0,0.0,0.0,3/11/2020,False,True,False,0.0,0.0,0.0,large airliner
BEECH,E55,2.0,1.0,0.0,25-09-2020,False,False,True,0.0,1.0,1.0,private plane
BOEING,757,2.0,0.0,185.0,25-09-2020,False,False,False,1.0,1.0,0.005376344086021506,large airliner
BOEING,777,2.0,0.0,5.0,3/11/2020,False,False,True,0.0,0.0,0.0,large airliner
BOEING,737,2.0,0.0,0.0,25-09-2020,False,False,False,0.0,0.0,0.0,large airliner
EMBRAER,EMB810,2.0,7.0,0.0,3/11/2020,True,False,False,0.0,7.0,1.0,private plane
BOMBARDIER,BD700 1A10,2.0,0.0,4.0,25-09-2020,False,False,True,0.0,0.0,0.0,
BEECH,58,2.0,4.0,0.0,25-09-2020,True,False,False,0.0,4.0,1.0,private plane
CESSNA,320,2.0,1.0,0.0,25-09-2020,False,False,True,0.0,1.0,1.0,
AIRBUS,PA-23,2.0,0.0,275.0,25-09-2020,False,False,False,1.0,1.0,0.0036231884057971015,private plane
BOEING,737,2.0,0.0,0.0,3/11/2020,False,False,False,0.0,0.0,0.0,large airliner
BOEING,737,2.0,0.0,139.0,25-09-2020,False,True,False,0.0,0.0,0.0,large airliner
CESSNA,421,2.0,0.0,3.0,25-09-2020,False,False,False,0.0,0.0,0.0,private plane
BEECH,E18S,2.0,1.0,0.0,25-09-2020,False,False,True,0.0,1.0,1.0,private plane
BOEING,747,4.0,0.0,18.0,3/11/2020,False,False,False,0.0,0.0,0.0,large airliner
BOEING,737,2.0,0.0,2.0,25-09-2020,False,False,True,0.0,0.0,0.0,large airliner
AIRBUS,A319,2.0,0.0,124.0,25-09-2020,False,False,False,1.0,1.0,0.008,large airliner
PIPER,PA-23,2.0,0.0,0.0,25-09-2020,False,False,True,1.0,1.0,1.0,private plane
BOEING,737,2.0,0.0,298.0,25-09-2020,False,True,False,0.0,0.0,0.0,large airliner
BOEING,MD-90,2.0,0.0,101.0,25-09-2020,False,True,False,0.0,0.0,0.0,large airliner
BEECH,B200,2.0,0.0,0.0,25-09-2020,False,False,True,3.0,3.0,1.0,private plane
BOMBARDIER,CL-600-2B19,2.0,0.0,63.0,25-09-2020,False,False,False,0.0,0.0,0.0,
BEECH,1900D,2.0,0.0,11.0,14-06-2021,False,True,False,0.0,0.0,0.0,
BEECH,E90,2.0,0.0,2.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
BOEING,707,4.0,0.0,0.0,25-09-2020,False,False,True,3.0,3.0,1.0,large airliner
BOEING,737,2.0,0.0,66.0,3/11/2020,False,False,False,0.0,0.0,0.0,large airliner
PIPER,PA-30,2.0,0.0,0.0,25-09-2020,False,False,True,1.0,1.0,1.0,private plane
BOEING,737,2.0,0.0,2.0,25-09-2020,False,False,False,0.0,0.0,0.0,large airliner
BOEING,757,2.0,0.0,185.0,25-09-2020,False,False,False,2.0,2.0,0.0106951871657754,large airliner
EMBRAER,EMB500,2.0,0.0,3.0,25-09-2020,False,False,True,2.0,2.0,0.4,private plane
BEECH,58,2.0,4.0,0.0,25-09-2020,False,False,True,0.0,4.0,1.0,private plane
BOEING,737,2.0,0.0,5.0,25-09-2020,False,False,True,0.0,0.0,0.0,large airliner
AIRBUS,A330,2.0,0.0,0.0,3/11/2020,False,False,False,0.0,0.0,0.0,large airliner
BEECH,C90,2.0,0.0,5.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
BOEING,757,2.0,0.0,190.0,25-09-2020,False,True,False,0.0,0.0,0.0,large airliner
CESSNA,A340,2.0,0.0,2.0,25-09-2020,False,False,True,0.0,0.0,0.0,
EMBRAER,EMB145,2.0,0.0,52.0,25-09-2020,False,False,False,0.0,0.0,0.0,regional airliner
BOMBARDIER,CL-600,2.0,0.0,88.0,25-09-2020,False,False,False,1.0,1.0,0.011235955056179775,private plane
BOMBARDIER,CL-600-2B19,2.0,0.0,44.0,25-09-2020,False,True,False,0.0,0.0,0.0,
BEECH,B200,2.0,0.0,6.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
BOEING,757,2.0,0.0,190.0,25-09-2020,False,False,True,0.0,0.0,0.0,large airliner
BEECH,1900C,2.0,0.0,12.0,25-09-2020,False,False,False,0.0,0.0,0.0,
BEECH,A100,2.0,0.0,2.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
CESSNA,Citation,2.0,0.0,5.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
CESSNA,402,2.0,0.0,7.0,25-09-2020,False,False,True,2.0,2.0,0.2222222222222222,private plane
BOEING,757,2.0,0.0,175.0,25-09-2020,False,False,False,3.0,3.0,0.016853932584269662,large airliner
CESSNA,320F,2.0,0.0,3.0,25-09-2020,False,False,True,0.0,0.0,0.0,
PIPER,PA-31,2.0,0.0,1.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
BOEING,727,3.0,77.0,35.0,3/11/2020,False,False,True,0.0,77.0,0.6875,large airliner
CESSNA,421,2.0,7.0,0.0,25-09-2020,False,False,True,0.0,7.0,1.0,private plane
PIPER,PA-31,2.0,0.0,13.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
PIPER,PA-30,2.0,0.0,2.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
BOEING,737,2.0,0.0,0.0,25-09-2020,False,False,False,1.0,1.0,1.0,large airliner
LEARJET,35,2.0,0.0,4.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
BOMBARDIER,CL-600,2.0,0.0,291.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
BEECH,B55,2.0,0.0,3.0,25-09-2020,False,False,True,0.0,0.0,0.0,private plane
BOEING,747,4.0,0.0,0.0,3/11/2020,False,False,False,0.0,0.0,0.0,large airliner
BOEING,747,4.0,2.0,0.0,14-06-2021,True,False,False,0.0,2.0,1.0,large airliner
BOEING,777,2.0,0.0,319.0,3/11/2020,False,True,False,0.0,0.0,0.0,large airliner
BOEING,747,4.0,0.0,380.0,13-09-2021,False,False,False,5.0,5.0,0.012987012987012988,large airliner
BOEING,737,2.0,0.0,161.0,3/11/2020,False,False,True,1.0,1.0,0.006172839506172839,large airliner
BEECH,76,2.0,0.0,2.0,25-09-2020,False,False,True,2.0,2.0,0.5,private plane
PIPER,PA-30,2.0,0.0,0.0,25-09-2020,False,False,True,5.0,5.0,1.0,private plane
PIPER,PA-23,2.0,3.0,0.0,25-09-2020,False,False,True,0.0,3.0,1.0,private plane
EMBRAER,EMB135,2.0,0.0,84.0,25-09-2020,False,False,False,0.0,0.0,0.0,regional airliner
BOMBARDIER,CRJ701,2.0,0.0,0.0,3/11/2020,False,True,False,0.0,0.0,0.0,regional airliner
PIPER,PA-31,2.0,0.0,0.0,25-09-2020,False,False,True,1.0,1.0,1.0,private plane
CESSNA,310Q,2.0,1.0,0.0,25-09-2020,False,False,True,0.0,1.0,1.0,
